id,pub_author,pub_year,strand_raw,strand_info,desc_stats_raw,desc_stats_ht,desc_stats_info,desc_stats_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,pre_t_mean_ht,pre_t_mean_info,pre_t_mean_CLEAN,pre_t_sd_ht,pre_t_sd_info,pre_t_sd_CLEAN,post_t_mean_ht,post_t_mean_info,post_t_mean_CLEAN,post_t_sd_ht,post_t_sd_info,post_t_sd_CLEAN,gain_t_mean_ht,gain_t_mean_info,gain_t_mean_CLEAN,gain_t_sd_ht,gain_t_sd_info,gain_t_sd_CLEAN,out_t_other_ht,out_t_other_info,out_t_other_CLEAN,n_cont_ht,n_cont_info,n_cont_ht_CLEAN,pre_c_mean_ht,pre_c_mean_info,pre_c_mean_CLEAN,pre_c_sd_ht,pre_c_sd_info,pre_c_sd_CLEAN,post_c_mean_ht,post_c_mean_info,post_c_mean_CLEAN,post_c_sd_ht,post_c_sd_info,post_c_sd_CLEAN,gain_c_mean_ht,gain_c_mean_info,gain_c_mean_CLEAN,gain_c_sd_ht,gain_c_sd_info,gain_c_sd_CLEAN,out_c_other_ht,out_c_other_info,out_c_other_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,pre_t2_mean_ht,pre_t2_mean_info,pre_t2_mean_CLEAN,pre_t2_sd_ht,pre_t2_sd_info,pre_t2_sd_CLEAN,post_t2_mean_ht,post_t2_mean_info,post_t2_mean_CLEAN,post_t2_sd_ht,post_t2_sd_info,post_t2_sd_CLEAN,gain_t2_mean_ht,gain_t2_mean_info,gain_t2_mean_CLEAN,gain_t2_sd_ht,gain_t2_sd_info,gain_t2_sd_CLEAN,out_t2_other_ht,out_t2_other_info,out_t2_other_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,pre_c2_mean_ht,pre_c2_mean_info,pre_c2_mean_CLEAN,pre_c2_sd_ht,pre_c2_sd_info,pre_c2_sd_CLEAN,post_c2_mean_ht,post_c2_mean_info,post_c2_mean_CLEAN,post_c2_sd_ht,post_c2_sd_info,post_c2_sd_CLEAN,gain_c2_mean_ht,gain_c2_mean_info,gain_c2_mean_CLEAN,gain_c2_sd_ht,gain_c2_sd_info,gain_c2_sd_CLEAN,out_c2_other_ht,out_c2_other_info,out_c2_other_CLEAN,follow_up_raw,follow_up_ht,follow_up_info,follow_up_CLEAN
43099950,Rouse (2004),2004,['Phonics'],NA,['Yes'],NA,NA,,"['Page 10:\n[¬s]""244[¬e]""']",244,,"['Page 10:\n[¬s]""52.54[¬e]""']",52.54,,"['Page 10:\n[¬s]""1.93[¬e]""']",30.15 - obtained from standard errors,,"['Page 10:\n[¬s]""73.97[¬e]""']",73.97,,"['Page 10:\n[¬s]""1.61[¬e]""']",25.15 - obtained from standard errors,,"['Page 10:\n[¬s]""21.43[¬e]""']",21.43,,NA,NA,,NA,NA,,"['Page 10:\n[¬s]""219[¬e]""']",219,,"['Page 10:\n[¬s]""219""\n""54.87[¬e]""']",54.87,,"['Page 10:\n[¬s]""219""\n""54.87""\n""1.97[¬e]""']",29.15 - obtained from standard error,,"['Page 10:\n[¬s]""219""\n""54.87""\n""1.97""\n""72.53[¬e]""']",72.53,,"['Page 10:\n[¬s]""219""\n""54.87""\n""1.97""\n""72.53""\n""1.75[¬e]""']",25.90 - obtained from standard error,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
40398944,Roy (2019),2019,"['One to one tuition', 'Phonics', 'Teaching assistants']",NA,['Yes'],NA,NA,,"['Page 32:\n[¬s]""514[¬e]""']",514,,NA,NA,,NA,NA,,"['Page 32:\n[¬s]""27.94[¬e]""']",27.94,,NA,NA,,NA,NA,,NA,NA,,"['Page 32:\n[¬s]""(27.05, 28.83)[¬e]""']","CI  (27.05, 28.83)",,"['Page 32:\n[¬s]""514""\n""511[¬e]""']",511,,NA,NA,,NA,NA,,"['Page 32:\n[¬s]""27.23[¬e]""']",27.23,,NA,NA,,NA,NA,,NA,NA,,"['Page 32:\n[¬s]""(26.39,\n28.07)[¬e]""']","CI  (26.39, 28.07)",,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
38296667,Rutt (2015),2015,"['Teaching assistants', 'Phonics', 'One to one tuition']",NA,['Yes'],NA,NA,,"['Page 18:\n[¬s]""286[¬e]""']",286,,"['Page 21:\n[¬s]""24.2[¬e]""']",24.2,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 18:\n[¬s]""271[¬e]""']",271,,"['Page 21:\n[¬s]""24.8[¬e]""']",24.8,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099855,Ryder (2008),2008,"['Phonics', 'Teaching assistants', 'Small group tuition']",NA,['Yes'],NA,Table 1 - Neale comprehension raw score,,"['Page 7:\n[¬s]""Intervention group (n = 12)[¬e]""']",12,,"['Page 7:\n[¬s]""4.67[¬e]""']",4.67,,"['Page 7:\n[¬s]""2.10[¬e]""']",2.10,,"['Page 7:\n[¬s]""10.58[¬e]""']",10.58,,"['Page 7:\n[¬s]""2.35[¬e]""']",2.35,,NA,NA,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""Control group (n = 12)[¬e]""']",12,,"['Page 7:\n[¬s]""4.17[¬e]""']",4.17,,"['Page 7:\n[¬s]""3.66[¬e]""']",3.66,,"['Page 7:\n[¬s]""7.67[¬e]""']",7.67,,"['Page 7:\n[¬s]""2.90[¬e]""']",2.90,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,
43099897,Savage (2003),2003,"['Phonics', 'Teaching assistants']",NA,['Yes'],NA,NA,,NA,78,,NA,.49,,NA,.74,,NA,2.77,,NA,2.05,,NA,NA,,NA,NA,,NA,NA,,NA,26,,NA,.50,,NA,.8,,NA,2.05,,NA,1.84,,NA,NA,,NA,NA,,NA,NA,,NA,26,,NA,.5,,NA,.96,,NA,3.04,,NA,2.08,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099898,Savage (2005),2005,['Phonics'],NA,['Yes'],NA,NA,,NA,26,,NA,NA,,NA,NA,,NA,30.50,,NA,13.10,,NA,18.04,,NA,NA,,NA,NA,,NA,26,,NA,NA,,NA,NA,,NA,29.35,,NA,9.41,,NA,10.54,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
38296672,Sheard (2015),2015,"['Small group tuition', 'Phonics', 'Teaching assistants']",NA,"['Yes', 'No']",NA,NA,,"['Page 20:\n[¬s]""225[¬e]""']",225,,NA,NA,,NA,NA,,"['Page 20:\n[¬s]""256.39[¬e]""']",256.39,,"['Page 20:\n[¬s]""78.36[¬e]""']",78.36,,NA,NA,,NA,NA,,"['Page 20:\n[¬s]""Table 3. Results for the overall and FSM samples[¬e]""']",post-test means are adjusted,,"['Page 20:\n[¬s]""202[¬e]""']",202,,NA,NA,,NA,NA,,"['Page 20:\n[¬s]""262.59[¬e]""']",262.59,,"['Page 20:\n[¬s]""77.03[¬e]""']",77.03,,NA,NA,,NA,NA,,"['Page 20:\n[¬s]""Table[¬e]""']",post-test means are adjusted,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099785,Silberberg (1973),1973,['Phonics'],NA,['Yes'],NA,NA,,"['Page 6:\n[¬s]""Phonic\n(n=\n38)[¬e]""']",38,,"['Page 6:\n[¬s]""2.4[¬e]""']",2.4,,"['Page 6:\n[¬s]"".96[¬e]""']",.96,,"['Page 7:\n[¬s]""3.48[¬e]""', 'Page 7:\n[¬s]""3.48[¬e]""']",3.48,,"['Page 7:\n[¬s]"".71[¬e]""', 'Page 7:\n[¬s]""1.00[¬e]""', 'Page 7:\n[¬s]""3.48[¬e]""']",1.0,,NA,NA,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""Kinesthetic\n(n=\n=31""\n""Visual""\n""(n=""\n""=31[¬e]""']","62 see separate excel for group n, means & SDs",,NA,2.450  ,,NA,0.962  ,,NA,3.330 (see separate excel),,NA,0.895 ,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 5:\n[¬s]""During the middle of fourth grade, during\nthe month of February, each child was sought\nagain for follow-up testing: Posttest2.[¬e]""']",NA,
43100025,Skailand (1971),1971,['Phonics'],NA,['Yes'],NA,NA,,NA,23,,NA,NA,,NA,NA,,NA,5.30,,NA,3.94,,NA,NA,,NA,NA,,NA,NA,,NA,19,,NA,NA,,NA,NA,,NA,6.26,,NA,7.23,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099937,Stevens (2008),2008,['Phonics'],NA,['Yes'],"['Page 19:\n[¬s]""To compare these scores across grade levels, the raw scores\nwere converted into z scores so they could be collapsed across grade\nlevels.[¬e]""']",Table 3- Reading pre-test scores,,"['Page 14:\n[¬s]""247[¬e]""', 'Page 19:\n[¬s]""F(1, 458)[¬e]""']",245,,"['Page 19:\n[¬s]""\t.05[¬e]""']",-.05,,"['Page 19:\n[¬s]""1.0[¬e]""']",1.0,,"['Page 19:\n[¬s]"".13[¬e]""']",.13,,"['Page 19:\n[¬s]""1.0[¬e]""']",1,,NA,NA,,NA,NA,,NA,NA,,"['Page 14:\n[¬s]""215[¬e]""', 'Page 19:\n[¬s]""F(1, 458)[¬e]""']",214,,"['Page 19:\n[¬s]"".08[¬e]""']",.08,,"['Page 19:\n[¬s]""1.0[¬e]""']",1.0,,"['Page 19:\n[¬s]""\t.09[¬e]""']",-0.9,,"['Page 19:\n[¬s]""1.0[¬e]""']",1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099875,Tangel (1992),1992,['Phonics'],NA,['Yes'],NA,Woodcock Word Identification,,"['Page 12:\n[¬s]""n = 77[¬e]""']",77,,"['Page 12:\n[¬s]""0.1[¬e]""']",0.1,,"['Page 12:\n[¬s]""0.5[¬e]""']",0.5,,"['Page 12:\n[¬s]""0.6[¬e]""']",0.6,,"['Page 12:\n[¬s]""1.6[¬e]""']",1.6,,NA,NA,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""72)[¬e]""']",77,,"['Page 12:\n[¬s]""0.1[¬e]""']",0.1,,"['Page 12:\n[¬s]""0.4[¬e]""']",0.5,,"['Page 12:\n[¬s]""1.0[¬e]""']",0.6,,"['Page 12:\n[¬s]""3.0[¬e]""']",1.6,,NA,NA,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""72)[¬e]""']",72,,"['Page 12:\n[¬s]""0.6[¬e]""']",0.1,,"['Page 12:\n[¬s]""1.6[¬e]""']",0.4,,"['Page 12:\n[¬s]""1.0[¬e]""']",1.0,,"['Page 12:\n[¬s]""3.0[¬e]""']",3.0,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
47269878,Thomson (2013) Ph,2013,['Phonics'],NA,['Yes'],NA,NA,,"['Page 8:\n[¬s]""12[¬e]""']",12,,"['Page 17:\n[¬s]""16.92[¬e]""']",16.92,,"['Page 17:\n[¬s]""10.88[¬e]""']",10.88,,"['Page 17:\n[¬s]""17.42[¬e]""']",17.42,,"['Page 17:\n[¬s]""8.18[¬e]""']",8.18,,NA,NA,,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""12[¬e]""']",12,,"['Page 18:\n[¬s]""18.75[¬e]""']",18.75,,"['Page 18:\n[¬s]""9.64[¬e]""']",9.64,,"['Page 18:\n[¬s]""17.25[¬e]""']",17.25,,"['Page 18:\n[¬s]""8.69[¬e]""']",8.69,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099936,Torgesen (1997) 1_1,1997,['Phonics'],NA,['Yes'],NA,NA,,NA,36,,NA,NA,,NA,NA,,NA,91.7,,NA,14.5,,NA,NA,,NA,NA,,NA,NA,,NA,32,,NA,NA,,NA,NA,,NA,85.2,,NA,15.7,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
46325710,Torgesen (1997) 1_2,1997,['Phonics'],NA,['Yes'],NA,NA,,NA,36,,NA,NA,,NA,NA,,NA,87.4,,NA,15.6,,NA,NA,,NA,NA,,NA,NA,,NA,32,,NA,NA,,NA,NA,,NA,85.2,,NA,15.7,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43100026,Torgesen (1999),1999,['Phonics'],NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
43099934,Torgesen (2006),2006,['Phonics'],NA,['Yes'],NA,WRMT-R - Passage Comprehension chosen as primary outcome as more commonly used standardised comprehension measure. Post-test  Table IV.1,,"['Page 35:\n[¬s]""56[¬e]""', 'Page 36:\n[¬s]""59[¬e]""']",115,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 35:\n[¬s]""36[¬e]""', 'Page 36:\n[¬s]""45[¬e]""']",81,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099933,Torgesen (2009) 1_1,2009,['Phonics'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 4:\n[¬s]""At follow-up, one year after the end of instruction, the\nnumber of participating students was 108, with 34, 35, and 39 students participating in the\nRWT, LIPS, and control conditions, respectively. Of the 4 students who had moved away from\nthe testing area at follow-up, two were male and two were minority[¬e]""']",NA,
49106845,Torgesen (2009) 1_2,2009,['Phonics'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 5:\n[¬s]""at follow-up, 1 year after the end of instruction, the number\nof participating students was 108, with 34, 35, and 39 students participating in the RWT,\nLIPS, and control conditions, respectively. Of the four students who had moved away from\nthe testing area at follow-up, two were male and two were minority.[¬e]""']",NA,
43099784,Traweek (1997),1997,['Phonics'],NA,['Yes'],NA,Stanford Diagnostic Reading Test - Word Reading,,"['Page 6:\n[¬s]""e[¬e]""']",13,,"['Page 6:\n[¬s]""7 [¬e]""']",32.07,,"['Page 6:\n[¬s]""4 [¬e]""']",10.34,,"['Page 6:\n[¬s]"".86[¬e]""']",73.86,,"['Page 6:\n[¬s]""45[¬e]""']",22.45,,NA,NA,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""B[¬e]""']",23,,"['Page 6:\n[¬s]""4 [¬e]""']",16.54,,"['Page 6:\n[¬s]""1 [¬e]""']",10.81,,"['Page 6:\n[¬s]""5 [¬e]""']",60.25,,"['Page 6:\n[¬s]""6 [¬e]""']",31.86,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
43099873,Vadasy (1997),1997,['Phonics'],NA,['Yes'],NA,NA,,NA,20,,NA,81.60,,NA,9.29,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,20,,NA,83.20,,NA,10.06,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099931,Vadasy (2005),2005,"['Phonics', 'One to one tuition', 'Teaching assistants']",NA,['Yes'],NA,NA,,"['Page 5:\n[¬s]""7\n12""\n""9\n10""\n""8\n11[¬e]""', 'Page 5:\n[¬s]""8\n11""\n""7\n12""\n""8\n11[¬e]""']",38,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""103.7""\n""100.0""\n""104.8""\n""97.7[¬e]""']",100 ,,"['Page 12:\n[¬s]""11.22""\n""8.49""\n""8.92""\n""7.02[¬e]""']",8.92,,NA,NA,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""9\n10[¬e]""']",19,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""93.7""\n""92.0[¬e]""']",92,,"['Page 12:\n[¬s]""12.16""\n""10.30[¬e]""']",10.3,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099932,Vadasy (2007),2007,['Phonics'],NA,['Yes'],"['Page 9:\n[¬s]""TABLE 2[¬e]""']",NA,,"['Page 9:\n[¬s]""n = 23[¬e]""']",23,,"['Page 9:\n[¬s]""89.0[¬e]""']",89,,"['Page 9:\n[¬s]""5.76[¬e]""']",5.76,,"['Page 9:\n[¬s]""96.6[¬e]""']",96.6,,"['Page 9:\n[¬s]""5.82[¬e]""']",5.82,,NA,NA,,NA,NA,,"['Page 9:\n[¬s]""96.6[¬e]""']",Adjusted mean  96.6,,"['Page 9:\n[¬s]""20[¬e]""']",20,,"['Page 9:\n[¬s]""89.6[¬e]""']",89.6,,"['Page 9:\n[¬s]""3.88[¬e]""']",3.88,,"['Page 9:\n[¬s]""94.4[¬e]""']",94.4,,"['Page 9:\n[¬s]""5.52[¬e]""']",5.52,,NA,NA,,NA,NA,,"['Page 9:\n[¬s]""93.9[¬e]""']",Adjusted mean  93.9,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 11:\n[¬s]""TABLE 3[¬e]""']",NA,
43099930,Vadasy (2008),2008,"['Phonics', 'One to one tuition']",NA,['Yes'],NA,I cannot find Cloze task outcome used in this study. Comprehension is measured in this study by GORT where students read passages and are then asked comprehension questions. Have extracted GORT comprehension as the primary measure,,NA,82,,NA,84.8,,NA,13.09,,NA,92.8,,NA,15.72,,NA,8,,NA,13.74,,NA,NA,,NA,80,,NA,87.6,,NA,13.71,,NA,92.9,,NA,16.22,,NA,5.4,,NA,16.12,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
37671589,Vadasy (2010),2010,"['Teaching assistants', 'Phonics']",NA,['Yes'],NA,NA,,NA,29,,NA,NA,,NA,NA,,NA,103.00,,NA,10.43,,NA,NA,,NA,NA,,NA,NA,,NA,35,,NA,NA,,NA,NA,,NA,95.20,,NA,9.73,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099776,Vandervelden (1997),1997,['Phonics'],NA,['Yes'],NA,NA,,NA,14,,"['Page 13:\n[¬s]""(7""\n""7 (1[¬e]""']",Word Reading = 3.07 Fingerpoint Text Reading =10.67,,"['Page 13:\n[¬s]"".7""\n""2.0[¬e]""']",Word Reading = 7.7 Fingerpoint Text Reading =12.03,,"['Page 13:\n[¬s]""14.""\n""12.[¬e]""']",Word Reading = 10 Fingerpoint Text Reading =20.71,,"['Page 13:\n[¬s]""87)""\n""35)[¬e]""']",Word Reading = 14.87 Fingerpoint Text Reading =12.35,,NA,NA,,NA,NA,,NA,NA,,NA,15,,"['Page 13:\n[¬s]""7.""\n""3.[¬e]""']",Word Reading = 4.6 Fingerpoint Text Reading = 9.6,,"['Page 13:\n[¬s]""43""\n""29)[¬e]""']",Word Reading = 7.43 Fingerpoint Text Reading =13.29,,"['Page 13:\n[¬s]""5.6""\n""3.[¬e]""']",Word Reading = 9.33 Fingerpoint Text Reading =18.8,,"['Page 13:\n[¬s]""63)""\n""14)[¬e]""']",Word Reading = 15.63 Fingerpoint Text Reading = 13.14,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
43099928,Wang (2008),2008,['Phonics'],NA,['Yes'],NA,NA,,"['Page 5:\n[¬s]""irst-grade students were included in\ntreatment (n = 101)[¬e]""']",101,,"['Page 9:\n[¬s]""93.92[¬e]""']",93.92,,"['Page 9:\n[¬s]""(13.89)[¬e]""']",13.89,,"['Page 9:\n[¬s]""100.73[¬e]""']",100.73,,"['Page 9:\n[¬s]""(13.25)[¬e]""']",13.25,,NA,NA,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""control schools (n\n= 38).[¬e]""']",38,,NA,94.70,,"['Page 9:\n[¬s]""(15.99)[¬e]""']",15.99,,"['Page 9:\n[¬s]""95.66[¬e]""']",95.66,,"['Page 9:\n[¬s]""(18.37)[¬e]""']",18.37,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
47269886,Watson (2008) Ph 1_1,2008,['Phonics'],NA,['Yes'],NA,NA,,"['Page 7:\n[¬s]""7[¬e]""']",7,,"['Page 7:\n[¬s]""441.29[¬e]""']",441.29,,"['Page 7:\n[¬s]""3.4[¬e]""']",3.4,,"['Page 7:\n[¬s]""481.57[¬e]""']",481.57,,"['Page 7:\n[¬s]""12.87[¬e]""']",12.87,,NA,NA,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""9[¬e]""']",NA,,"['Page 7:\n[¬s]""441[¬e]""']",441.0,,"['Page 7:\n[¬s]""3[¬e]""']",3.0,,"['Page 7:\n[¬s]""457.56[¬e]""']",457.56,,"['Page 7:\n[¬s]""18.03[¬e]""']",18.03,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
47269887,Watson (2008) Ph 1_2,2008,['Phonics'],NA,['Yes'],NA,NA,,"['Page 7:\n[¬s]""8[¬e]""']",8,,"['Page 7:\n[¬s]""462[¬e]""']",462,,"['Page 7:\n[¬s]""11.7[¬e]""']",11.7,,"['Page 7:\n[¬s]""479.38[¬e]""']",479.38,,"['Page 7:\n[¬s]""8.78[¬e]""']",8.78,,NA,NA,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""7[¬e]""']",7,,"['Page 7:\n[¬s]""460.14[¬e]""']",460.14,,"['Page 7:\n[¬s]""17.62[¬e]""']",17.62,,"['Page 7:\n[¬s]""479[¬e]""']",479,,"['Page 7:\n[¬s]""8.79[¬e]""']",8.79,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
