id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand,cl_approach_spec,cl_grp_size,cl_collab_kind,cl_stud_collab,cl_extr_rewards,cl_what_rewards,cl_comp_elem,cl_teacher_role_info,cl_pup_feedback,cl_pup_feedback_who
47269883,Unrau (1991) CL,1991,['Conference paper'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.6543,0.2562,NA,Argument Comparisons (Cooperative vs Traditional),With business as usual,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.6543,0.2562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,1,NA,['Secondary/High school'],"['15', '16']",NA,NA,['USA'],['Cluster RCT'],['Small group/intensive support (3-5)'],['No'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",9,5,60,['Toolkit: Collaborative learning'],['Other (please specify)'],['3'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['Yes (Please highlight the relevant text.)'],['Group rewards for group performance? (Please highlight the relevant text.)'],['No'],['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Students']
40307358,Uttero (1992),1992,['Dissertation or thesis'],"['Reading comprehension strategies', 'Collaborative learning']","['Toolkit primary outcome', 'Reading primary outcome']",0.262,0.1504,['Post-test unadjusted (select one from this group)'],Gates-MacGinitie Comprehension ,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.262,0.1504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,2,8,['Primary/elementary school'],"['9', '10', '11', '12']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],12,5,30,"['Toolkit: Collaborative learning', 'Toolkit: Reading comprehension strategies']",['Other (please specify)'],"['4', '5', '6']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['Yes (Please highlight the relevant text.)'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
38224033,Vaughn (2011),2011,['Journal article'],"['Metacognition and self-regulation', 'Collaborative learning']","['Toolkit primary outcome', 'Reading primary outcome']",0.1221,0.0716,['Post-test unadjusted (select one from this group)'],Gates-MacGinitie Reading Test for Reading comprehension - Metacognition,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1221,0.0716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723,6,61,['Middle school'],"['12', '13', '14']",NA,NA,['USA'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],18,2,50,['Toolkit: Metacognition and self-regulation'],['Other (please specify)'],"['4', '5']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
47269888,Webb (1985) CL,1985,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",-0.1125,0.271,NA,Post test (Knowledge of commands),With business as usual,NA,Curriculum  other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,['Middle school'],"['11', '12', '13', '14']",NA,NA,['USA'],['Individual RCT'],"['Student alone (self-administered)', 'Paired learning']",['No'],['Yes'],['No'],['Unclear/ not specified'],"['Research staff', 'Digital technology']",NA,NA,300,['Toolkit: Collaborative learning'],['No research basis mentioned'],['2'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099139,Weiss (2006),2006,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",-0.2305,0.2305,['Post-test unadjusted (select one from this group)'],Maths test - Collaborative ,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",-0.2305,0.2305,NA,NA,NA,NA,NA,NA,76,NA,NA,['Primary/elementary school'],"['4', '5', '6']",NA,NA,['Israel'],['Individual RCT'],['Other (Explain in notes)'],['No'],['Yes'],['No'],['During regular school hours '],"['Class teachers', 'Digital technology']",22,NA,NA,['Toolkit: Collaborative learning'],['No research basis mentioned'],['5'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['No'],['No'],NA
43099578,Werner (1997),1997,['Dissertation or thesis'],['Collaborative learning'],"['Toolkit primary outcome', 'Science primary outcome']",-0.5389,0.2308,['Post-test unadjusted (select one from this group)'],Chem/physics - Collabo.,With business as usual,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",-0.5389,0.2308,NA,NA,NA,78,1,3,['Secondary/High school'],"['14', '15']",NA,NA,['USA'],['Individual RCT'],"['Student alone (self-administered)', 'Paired learning']",['Yes (Please specify)'],['Yes'],['No'],['During regular school hours '],['Digital technology'],1,5,NA,['Toolkit: Collaborative learning'],['Other (please specify)'],['2'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['No'],['No'],NA
43099476,Whicker (1997),1997,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.7341,0.373,['Post-test adjusted for baseline attainment'],Maths test-Collaborative Learn.,With business as usual,['Sample: All'],Mathematics,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.7341,0.373,NA,NA,NA,NA,NA,NA, 31,1,2,['Secondary/High school'],"['16', '17', '18']",NA,NA,['USA'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],"['Peers', 'Class teachers']",6,5,NA,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],['5'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['No'],NA
47269890,Whyte (1991) CL,1991,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",0.2053,0.2287,NA,Group Embedded Figures Test ,With active control,NA,Cognitive  reasoning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,['No information provided'],['No information provided'],NA,NA,['USA'],['Individual RCT'],"['Student alone (self-administered)', 'Paired learning']",['No'],['Yes'],['No'],['Unclear/ not specified'],['Digital technology'],NA,NA,NA,NA,['No research basis mentioned'],['2'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['No'],['No'],NA
43099702,Williams (1988),1988,['Dissertation or thesis'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.2407,0.1564,NA,Algebra Content Test,With business as usual,NA,Mathematics,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.2407,0.1564,NA,NA,NA,NA,NA,NA,166,3,8,['Secondary/High school'],"['14', '15']",NA,NA,['USA'],['Prospective QED'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",3,3,NA,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],['4'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['No'],['No'],NA
43099528,Wilson (1978),1978,['Dissertation or thesis'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.861,0.019,NA,ITBS Maths Concepts t value collaborative v control,With business as usual,NA,Mathematics,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.861,0.019,NA,NA,NA,NA,NA,NA,231,2,18,['Primary/elementary school'],"['11', '8', '9', '10']",NA,NA,['USA'],['Cluster RCT'],['Small group/intensive support (3-5)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",38,5,40,['Toolkit: Collaborative learning'],['Other (please specify)'],NA,"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
47269891,Wise (1992) CL,1992,['Dissertation or thesis'],['Collaborative learning'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",0.6564,0.2207,NA,Holistic Score Measure (Direct vs Control),With active control,NA,Literacy  writing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,3,6,['Middle school'],"['13', '14']",NA,NA,['USA'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],0.5,5,NA,['Toolkit: Collaborative learning'],['No research basis mentioned'],"['2', '3']","['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['No'],['No'],NA
47269892,Wolf (1994) CL,1994,['Dissertation or thesis'],['Collaborative learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.1863,0.1791,NA,Post test mean score,With business as usual,NA,Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.1863,0.1791,NA,NA,NA,126,1,NA,['Secondary/High school'],"['14', '15']",NA,NA,['USA'],['Individual RCT'],"['Student alone (self-administered)', 'Paired learning']",['No'],['Yes'],['No'],['During regular school hours '],['Digital technology'],1,NA,NA,['Toolkit: Collaborative learning'],['No research basis mentioned'],['2'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
47269893,Wright (1985) CL,1985,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",0.3399,0.2125,NA,June report Card on Social Studies,With business as usual,NA,Social Studies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,1,4,['Primary/elementary school'],"['10', '11']",NA,NA,['USA'],['Prospective QED'],['Small group/intensive support (3-5)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],10,3,NA,['Toolkit: Collaborative learning'],['Aronson: JIGSAW groups or Home/Expert groups'],['2'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['No'],['No'],NA
47269896,Xin (1999) CL,1999,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.4382,0.21,['Post-test unadjusted (select one from this group)'],SAT,With active control,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.4382,0.21,NA,NA,NA,NA,NA,NA,93,3,NA,['Primary/elementary school'],"['8', '9']",NA,NA,['USA'],['Individual RCT'],"['Small group/intensive support (3-5)', 'Paired learning']",['Yes (Please specify)'],['Yes'],['No'],['During regular school hours '],"['Research staff', 'Other school staff']",NA,5,50,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],"['4', '2']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['Yes (Please highlight the relevant text.)'],['Group rewards for group performance? (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099704,Yueh (1988),1988,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0236,0.2949,['Post-test unadjusted (select one from this group)'],Direct-Learning Items - Collaborative learning,With active control,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0236,0.2949,NA,NA,NA,NA,NA,NA,46,1,2,['Secondary/High school'],"['13', '14']",NA,NA,['USA'],['Cluster RCT'],['Small group/intensive support (3-5)'],['Unclear/ Not specified'],['Yes'],['No'],['During regular school hours '],['Unclear/not specified'],NA,NA,NA,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],"['3', '4']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout', 'Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['Yes (Please highlight the relevant text.)'],"['Individual rewards for group performance?  (Please highlight the relevant text.)', 'Individual rewards for individual performance? (Please highlight the relevant text.)']",['Yes (Please highlight the relevant text.)'],['No'],['No'],NA
43099729,Zaidi (1994) 1_1,1994,['Dissertation or thesis'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0277,0.2061,['Post-test unadjusted (select one from this group)'],MAT Math skills (combined) Cooperative vs Traditional,With business as usual,['Sample: All'],Mathematics,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0277,0.2061,NA,NA,NA,NA,NA,NA,95,1,4,['Middle school'],"['13', '14']",NA,NA,['USA'],['Cluster RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],NA,NA,NA,['Toolkit: Collaborative learning'],['Other (please specify)'],"['2', '3']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Group rewards for individual performance? (Please highlight the relevant text.)'],['No'],['No'],['No'],NA
